iddocumento,idproduto,dtemissao
0100BILVNH,01000NY92H,2025-11-14T00:00:00.000Z
0100BILVNH,01000KTOJV,2025-11-14T00:00:00.000Z
0100BILVNH,01000NYFFY,2025-11-14T00:00:00.000Z
0100BILVNH,01000HLH0J,2025-11-14T00:00:00.000Z
0100BIMHJY,010009NRB5,2025-11-14T00:00:00.000Z
0100BIMN0G,01005N05EW,2025-11-14T00:00:00.000Z
0100BIMTIH,01000EQM00,2025-11-14T00:00:00.000Z
0100BIMY0A,01000OM54D,2025-11-14T00:00:00.000Z
0100BIMY0A,010009O3LJ,2025-11-14T00:00:00.000Z
0100BIMY0A,010009OY2D,2025-11-14T00:00:00.000Z
0100BIN743,01000LQY0G,2025-11-14T00:00:00.000Z
0100BINQ06,01000KD4BG,2025-11-14T00:00:00.000Z
0100BINQ06,01000KU49H,2025-11-14T00:00:00.000Z
0100BINQ06,01000KD4BG,2025-11-14T00:00:00.000Z
0100BINZ3I,01005BW49V,2025-11-14T00:00:00.000Z
0100BIO51N,01000KZLD7,2025-11-14T00:00:00.000Z
0100BIOA74,01000KZLD7,2025-11-14T00:00:00.000Z
0100BIOA74,01000KZLD7,2025-11-14T00:00:00.000Z
0100BIEH4S,01000MHPB7,2025-11-14T00:00:00.000Z
0100BIOJFM,01000NT4CH,2025-11-14T00:00:00.000Z
0100BIOJFM,01000KU49H,2025-11-14T00:00:00.000Z
0100BIOJFM,01000O05AO,2025-11-14T00:00:00.000Z
0100BIOJFM,01000N2E9E,2025-11-14T00:00:00.000Z
0100BIOJFM,01005N05EW,2025-11-14T00:00:00.000Z
0100BIOJFM,01000KZTDQ,2025-11-14T00:00:00.000Z
0100BIP00K,01000KYK1H,2025-11-14T00:00:00.000Z
0100BIP641,0100923R03,2025-11-14T00:00:00.000Z
0100BIP641,01000NXR1V,2025-11-14T00:00:00.000Z
0100BIP641,01000N2E9E,2025-11-14T00:00:00.000Z
0100BIPH8X,01000B934B,2025-11-14T00:00:00.000Z
0100BIPH8X,01008CBH15,2025-11-14T00:00:00.000Z
0100BIPO3R,01000HPDDS,2025-11-14T00:00:00.000Z
0100BIPO3R,01000HOX1Z,2025-11-14T00:00:00.000Z
0100BIPW2T,01005BW49V,2025-11-14T00:00:00.000Z
0100BIQ11F,01000L9K53,2025-11-14T00:00:00.000Z
0100BIQ11F,01000KYK1H,2025-11-14T00:00:00.000Z
0100BIQ11F,01000EQM00,2025-11-14T00:00:00.000Z
0100BIQ11F,01000O05AO,2025-11-14T00:00:00.000Z
0100BIQ11F,01000KCUFP,2025-11-14T00:00:00.000Z
0100BIQ11F,01000NP99X,2025-11-14T00:00:00.000Z
0100BIQ11F,01000NYLIQ,2025-11-14T00:00:00.000Z
0100BIQ11F,01000KYK1H,2025-11-14T00:00:00.000Z
0100BIQ11F,01000FLBGS,2025-11-14T00:00:00.000Z
0100BIQ11F,01000N2E9E,2025-11-14T00:00:00.000Z
0100BIQ11F,01000NOT3B,2025-11-14T00:00:00.000Z
0100BIQ11F,01000NY92H,2025-11-14T00:00:00.000Z
0100BIQSDZ,01000KHM3O,2025-11-14T00:00:00.000Z
0100BIQSDZ,01000NYFFY,2025-11-14T00:00:00.000Z
0100BIQSDZ,01000AOW0T,2025-11-14T00:00:00.000Z
0100BIR21F,01000N9PBH,2025-11-14T00:00:00.000Z
0100BIR21F,01000N9PBH,2025-11-14T00:00:00.000Z
0100BIRA0T,01000MN74B,2025-11-14T00:00:00.000Z
0100BIRF12,01000L076O,2025-11-14T00:00:00.000Z
0100BIRF12,01000NWI43,2025-11-14T00:00:00.000Z
0100BIRF12,01000G2QD6,2025-11-14T00:00:00.000Z
0100BIRPCA,01000BZ62E,2025-11-14T00:00:00.000Z
0100BIRPCA,01000F7XCY,2025-11-14T00:00:00.000Z
0100BIRPCA,01003M8KDR,2025-11-14T00:00:00.000Z
0100BIRPCA,01000HOZ9X,2025-11-14T00:00:00.000Z
0100BIRPCA,01000HPTKJ,2025-11-14T00:00:00.000Z
0100BIRPCA,01000F7XCY,2025-11-14T00:00:00.000Z
0100BIS41P,01000MSC0E,2025-11-14T00:00:00.000Z
0100BIS9KR,010009NRB5,2025-11-14T00:00:00.000Z
0100BIS9KR,01000KD4BG,2025-11-14T00:00:00.000Z
0100BIS9KR,01000KU49H,2025-11-14T00:00:00.000Z
0100BIS9KR,01000N2M1N,2025-11-14T00:00:00.000Z
0100BISKAY,01000M1H3G,2025-11-14T00:00:00.000Z
0100BISKAY,0100B5RE0X,2025-11-14T00:00:00.000Z
0100BISKAY,01000ASE04,2025-11-14T00:00:00.000Z
0100BISU64,01000MAP24,2025-11-14T00:00:00.000Z
0100BISZLW,01000MND0U,2025-11-14T00:00:00.000Z
0100BIT4NA,01000N2815,2025-11-14T00:00:00.000Z
0100BIT4NA,01008STKD4,2025-11-14T00:00:00.000Z
0100BIT4NA,01000KOS87,2025-11-14T00:00:00.000Z
0100BITDKQ,01005BW49V,2025-11-14T00:00:00.000Z
0100BITDKQ,01000KXQ4I,2025-11-14T00:00:00.000Z
0100BITDKQ,01000N97CS,2025-11-14T00:00:00.000Z
0100BITDKQ,01000ONBGM,2025-11-14T00:00:00.000Z
0100BITDKQ,01000ONBGM,2025-11-14T00:00:00.000Z
0100BITR3Z,01000NYN3V,2025-11-14T00:00:00.000Z
0100BITXFH,010009NUJR,2025-11-14T00:00:00.000Z
0100BIUA1T,01000KEF01,2025-11-14T00:00:00.000Z
0100BIUG3L,01000LAF1J,2025-11-14T00:00:00.000Z
0100BIU3DV,01000GE1AU,2025-11-14T00:00:00.000Z
0100BIUM0Q,01005TC4AJ,2025-11-14T00:00:00.000Z
0100BIUY7K,01000MN359,2025-11-14T00:00:00.000Z
0100BIUY7K,01008STF01,2025-11-14T00:00:00.000Z
0100BIUY7K,01000EV9K6,2025-11-14T00:00:00.000Z
0100BIUY7K,01000N2M1N,2025-11-14T00:00:00.000Z
0100BIUY7K,01000KY216,2025-11-14T00:00:00.000Z
0100BIUY7K,01000LA28B,2025-11-14T00:00:00.000Z
0100BIUTJG,01000N3490,2025-11-14T00:00:00.000Z
0100BIVDB8,01000FZS4T,2025-11-14T00:00:00.000Z
0100BIVDB8,01000FCNLA,2025-11-14T00:00:00.000Z
0100BIVDB8,01000A4Z44,2025-11-14T00:00:00.000Z
0100BIVDB8,01000M1H3G,2025-11-14T00:00:00.000Z
0100BIVU2F,01000EGO1Y,2025-11-14T00:00:00.000Z
0100BIU3DV,01000N2M1N,2025-11-14T00:00:00.000Z
0100BIUM0Q,01000MKN7Z,2025-11-14T00:00:00.000Z
0100BIVO4F,01000ATWDV,2025-11-14T00:00:00.000Z
0100BIW82Z,0100B0471G,2025-11-16T00:00:00.000Z
0100BIW82Z,01000MTZ0V,2025-11-16T00:00:00.000Z
0100BIWI3B,0100B5RE0X,2025-11-16T00:00:00.000Z
0100BIWN74,01000FZQ1N,2025-11-16T00:00:00.000Z
0100BIWN74,01000FZQ1N,2025-11-16T00:00:00.000Z
0100BIWU3S,01000N2O0Y,2025-11-16T00:00:00.000Z
0100BIWU3S,01000NP78Q,2025-11-16T00:00:00.000Z
0100BIX23I,01000N9PBH,2025-11-16T00:00:00.000Z
0100BIX7BP,01000N2O0Y,2025-11-16T00:00:00.000Z
0100BIXC1E,01000BU29P,2025-11-16T00:00:00.000Z
0100BIXJIA,01000O1A2S,2025-11-16T00:00:00.000Z
0100BIXJIA,01005BW49V,2025-11-16T00:00:00.000Z
0100BIXQJB,01000N2E9E,2025-11-16T00:00:00.000Z
0100BIXV82,01000KYG1T,2025-11-16T00:00:00.000Z
0100BIY1C1,01000FHQIR,2025-11-16T00:00:00.000Z
0100BIY1C1,01000FQY0N,2025-11-16T00:00:00.000Z
0100BIY1C1,01000KZTDQ,2025-11-16T00:00:00.000Z
0100BIY1C1,01000MS6BI,2025-11-16T00:00:00.000Z
0100BIY1C1,01000MUD12,2025-11-16T00:00:00.000Z
0100BIY1C1,01000NWI43,2025-11-16T00:00:00.000Z
0100BIY1C1,01000MP7EA,2025-11-16T00:00:00.000Z
0100BIY1C1,01000MPSA1,2025-11-16T00:00:00.000Z
0100BIYK3H,01000N3490,2025-11-16T00:00:00.000Z
0100BIYK3H,01000DKOB8,2025-11-16T00:00:00.000Z
0100BIYK3H,01000MNHKM,2025-11-16T00:00:00.000Z
0100BIYK3H,01000N2E9E,2025-11-16T00:00:00.000Z
0100BIYK3H,01000KLJGW,2025-11-16T00:00:00.000Z
0100BIYK3H,01000AFAE3,2025-11-16T00:00:00.000Z
0100BIYK3H,01000L481N,2025-11-16T00:00:00.000Z
0100BIZ31P,01000DHJ7O,2025-11-16T00:00:00.000Z
0100BIZ975,01000OL7D9,2025-11-16T00:00:00.000Z
0100BIZ975,0100AXT92N,2025-11-16T00:00:00.000Z
0100BIZI4T,01000EWABR,2025-11-16T00:00:00.000Z
0100BIZI4T,01000N6140,2025-11-16T00:00:00.000Z
0100BIZI4T,01000MLZAU,2025-11-16T00:00:00.000Z
0100BIZI4T,01000KY216,2025-11-16T00:00:00.000Z
0100BIZI4T,01000N2M1N,2025-11-16T00:00:00.000Z
0100BIZI4T,01000KZTDQ,2025-11-16T00:00:00.000Z
0100BIZI4T,01000N2M1N,2025-11-16T00:00:00.000Z
0100BIZI4T,01000G85IR,2025-11-16T00:00:00.000Z
0100BIZI4T,01000NYN3V,2025-11-16T00:00:00.000Z
0100BJ07DX,01000MJ157,2025-11-17T00:00:00.000Z
0100BJ07DX,01000CD901,2025-11-17T00:00:00.000Z
0100BJ07DX,01000KHZH0,2025-11-17T00:00:00.000Z
0100BJ07DX,01008STKD4,2025-11-17T00:00:00.000Z
0100BJ0J3D,01000KJ0V5,2025-11-17T00:00:00.000Z
0100BJ0J3D,01000J8ALS,2025-11-17T00:00:00.000Z
0100BJ0J3D,01000NUL0T,2025-11-17T00:00:00.000Z
0100BJ0J3D,010009O3LJ,2025-11-17T00:00:00.000Z
0100BJ0J3D,01000CD901,2025-11-17T00:00:00.000Z
0100BJ0J3D,01000DGVFZ,2025-11-17T00:00:00.000Z
0100BJ0J3D,01000K5T2K,2025-11-17T00:00:00.000Z
0100BJ0J3D,01000NY92H,2025-11-17T00:00:00.000Z
0100BJ0J3D,01000NHKF1,2025-11-17T00:00:00.000Z
0100BJ14AT,01000NY7O5,2025-11-17T00:00:00.000Z
0100BJ19CS,01000EQM00,2025-11-17T00:00:00.000Z
0100BJ1GI4,01000MP7EA,2025-11-17T00:00:00.000Z
0100BJ1GI4,01000MP7EA,2025-11-17T00:00:00.000Z
0100BJ1GI4,01005ETI1R,2025-11-17T00:00:00.000Z
0100BJ1PEC,01005LRL0V,2025-11-17T00:00:00.000Z
0100BJ1PEC,01000AFAE3,2025-11-17T00:00:00.000Z
0100BJ1PEC,01000O0Y3L,2025-11-17T00:00:00.000Z
0100BJ1PEC,01000KXU04,2025-11-17T00:00:00.000Z
0100BJ218T,01000LQY0G,2025-11-17T00:00:00.000Z
0100BJ27QH,01000O0H63,2025-11-17T00:00:00.000Z
0100BJ27QH,01000LQY0G,2025-11-17T00:00:00.000Z
0100BJ27QH,01000MMP5R,2025-11-17T00:00:00.000Z
0100BJ27QH,01000EQC88,2025-11-17T00:00:00.000Z
0100BJ2KJK,01000L9Q55,2025-11-17T00:00:00.000Z
0100BJ2Q7Y,01005YN960,2025-11-17T00:00:00.000Z
0100BJ2VMD,01000KGQM2,2025-11-17T00:00:00.000Z
0100BJ310D,01000M1H3G,2025-11-17T00:00:00.000Z
0100BJ370J,01000HRP00,2025-11-17T00:00:00.000Z
0100BJ370J,01000EWES5,2025-11-17T00:00:00.000Z
0100BJ3E8K,01000G9HI9,2025-11-17T00:00:00.000Z
0100BJ3J1O,0100B5RE0X,2025-11-17T00:00:00.000Z
0100BJ3J1O,01000JP050,2025-11-17T00:00:00.000Z
0100BJ3J1O,01000NQ3JT,2025-11-17T00:00:00.000Z
0100BJ3V5N,0100B5RE0X,2025-11-17T00:00:00.000Z
0100BJ3V5N,01000NQ3JT,2025-11-17T00:00:00.000Z
0100BJ3V5N,01000JP050,2025-11-17T00:00:00.000Z
0100BJ4J01,01000L9C3U,2025-11-17T00:00:00.000Z
0100BJ4J01,01000EQC88,2025-11-17T00:00:00.000Z
0100BJ460Y,0100B5RE0X,2025-11-17T00:00:00.000Z
0100BJ460Y,01000NQ3JT,2025-11-17T00:00:00.000Z
0100BJ460Y,01000JP050,2025-11-17T00:00:00.000Z
0100BJ4J01,01000AOW0T,2025-11-17T00:00:00.000Z
0100BJ4S34,01000EH309,2025-11-17T00:00:00.000Z
0100BJ4S34,01000EH309,2025-11-17T00:00:00.000Z
0100BJ4S34,0100B5RE0X,2025-11-17T00:00:00.000Z
0100BJ530E,0100B5RE0X,2025-11-17T00:00:00.000Z
0100BJ58B8,01000EH309,2025-11-17T00:00:00.000Z
0100BJ5DGH,01000KQ298,2025-11-17T00:00:00.000Z
0100BJ5DGH,01000MN74B,2025-11-17T00:00:00.000Z
0100BJ5DGH,01000NYN3V,2025-11-17T00:00:00.000Z
0100BJ5DGH,01000KEF01,2025-11-17T00:00:00.000Z
0100BJ5DGH,01000N97CS,2025-11-17T00:00:00.000Z
0100BJ5DGH,01000LXB6F,2025-11-17T00:00:00.000Z
0100BJ5SPG,01000NYJBF,2025-11-17T00:00:00.000Z
0100BJ5SPG,01000AOW0T,2025-11-17T00:00:00.000Z
0100BJ66EM,01000OLSG2,2025-11-17T00:00:00.000Z
0100BJ6BBQ,01000N2M1N,2025-11-17T00:00:00.000Z
0100BJ6BBQ,01000KQ298,2025-11-17T00:00:00.000Z
0100BJ6BBQ,01000EQM00,2025-11-17T00:00:00.000Z
0100BJ6LCV,01000BZ62E,2025-11-17T00:00:00.000Z
0100BJ6RDU,01009C83GJ,2025-11-17T00:00:00.000Z
0100BJ6RDU,01008QR207,2025-11-17T00:00:00.000Z
0100BJ6RDU,01000KQ298,2025-11-17T00:00:00.000Z
0100BJ6RDU,01000GE1AU,2025-11-17T00:00:00.000Z
0100BJ720K,01000J8ALS,2025-11-17T00:00:00.000Z
0100BJ720K,01000MT44E,2025-11-17T00:00:00.000Z
0100BJ720K,01000GE1AU,2025-11-17T00:00:00.000Z
0100BJ7C0F,010009NRB5,2025-11-17T00:00:00.000Z
0100BJ7W8Y,01003N54AC,2025-11-17T00:00:00.000Z
0100BJ7W8Y,01000AOW0T,2025-11-17T00:00:00.000Z
0100BJ7H03,01000KEB58,2025-11-17T00:00:00.000Z
0100BJ7H03,01003M2LN4,2025-11-17T00:00:00.000Z
0100BJ7H03,01005Z3MGD,2025-11-17T00:00:00.000Z
0100BJ8438,010091PWSQ,2025-11-17T00:00:00.000Z
0100BJ89GP,01000D9333,2025-11-17T00:00:00.000Z
0100BJ89GP,01000L9Q55,2025-11-17T00:00:00.000Z
0100BJ89GP,01000DCE0Q,2025-11-17T00:00:00.000Z
0100BJ89GP,01000KD4BG,2025-11-17T00:00:00.000Z
0100BJ89GP,01000LQY0G,2025-11-17T00:00:00.000Z
0100BJ8MEI,01000AOW0T,2025-11-17T00:00:00.000Z
0100BJ8RIL,01000N2M1N,2025-11-17T00:00:00.000Z
0100BJ8X55,01000NYLIQ,2025-11-17T00:00:00.000Z
0100BJ8X55,01000CD901,2025-11-17T00:00:00.000Z
0100BJ9556,01000MMP5R,2025-11-17T00:00:00.000Z
0100BJ9556,01005NPI08,2025-11-17T00:00:00.000Z
0100BJ9E0P,01000J7K0I,2025-11-17T00:00:00.000Z
0100BJ9JCH,01005TUF53,2025-11-17T00:00:00.000Z
0100BJ9JCH,01005TVII1,2025-11-17T00:00:00.000Z
0100BJ9JCH,01005TVYEL,2025-11-17T00:00:00.000Z
0100BJ9JCH,01003M8KDR,2025-11-17T00:00:00.000Z
0100BJ9JCH,01005TUMC0,2025-11-17T00:00:00.000Z
0100BJ9JCH,01005Y2L4D,2025-11-17T00:00:00.000Z
0100BJ9Y9A,01000KCUFP,2025-11-17T00:00:00.000Z
0100BJ9Y9A,01000KOS87,2025-11-17T00:00:00.000Z
0100BJ9Y9A,01000KOS87,2025-11-17T00:00:00.000Z
0100BJ9Y9A,01000FLBGS,2025-11-17T00:00:00.000Z
0100BJA932,0100B5RE0X,2025-11-17T00:00:00.000Z
0100BJA932,01005BW49V,2025-11-17T00:00:00.000Z
0100BJA932,01000NT4CH,2025-11-17T00:00:00.000Z
0100BJAJ6P,01000OL7D9,2025-11-17T00:00:00.000Z
0100BJAOFV,01000ESR0I,2025-11-17T00:00:00.000Z
0100BJAT1J,01005BW49V,2025-11-17T00:00:00.000Z
0100BJAZ68,01000AFAE3,2025-11-17T00:00:00.000Z
0100BJAZ68,01000N2E9E,2025-11-17T00:00:00.000Z
0100BJB6JT,01000MNHKM,2025-11-17T00:00:00.000Z
0100BJB6JT,01008STKD4,2025-11-17T00:00:00.000Z
0100BJBHAS,01000KQ83N,2025-11-17T00:00:00.000Z
0100BJBHAS,01000FLBGS,2025-11-17T00:00:00.000Z
0100BJBHAS,01000MLZAU,2025-11-17T00:00:00.000Z
0100BJBHAS,010091PWSQ,2025-11-17T00:00:00.000Z
0100BJBHAS,01005EULRD,2025-11-17T00:00:00.000Z
0100BJBHAS,01000BI385,2025-11-17T00:00:00.000Z
0100BJBW38,01000MMF8H,2025-11-17T00:00:00.000Z
0100BJC35N,0100B5RE0X,2025-11-17T00:00:00.000Z
0100BJC801,01000KHM3O,2025-11-17T00:00:00.000Z
0100BJC801,01000KJ0V5,2025-11-17T00:00:00.000Z
0100BJC801,01000N2W4T,2025-11-17T00:00:00.000Z
0100BJC801,01000NYFFY,2025-11-17T00:00:00.000Z
0100BJC801,01000NHKF1,2025-11-17T00:00:00.000Z
0100BJC801,01000NY92H,2025-11-17T00:00:00.000Z
0100BJCNFT,01001RA47I,2025-11-17T00:00:00.000Z
0100BJCSB2,01000GE1AU,2025-11-17T00:00:00.000Z
0100BJCSB2,01000F9U4A,2025-11-17T00:00:00.000Z
0100BJCSB2,010009NRB5,2025-11-17T00:00:00.000Z
0100BJD21X,01000LPT5K,2025-11-17T00:00:00.000Z
0100BJD21X,01000EHZ0F,2025-11-17T00:00:00.000Z
0100BJDA1O,01000NWI43,2025-11-17T00:00:00.000Z
0100BJDH4N,01000KHZH0,2025-11-17T00:00:00.000Z
0100BJDH4N,01000FLBGS,2025-11-17T00:00:00.000Z
0100BJDH4N,01000AI3AM,2025-11-17T00:00:00.000Z
0100BJDH4N,01008SUQ46,2025-11-17T00:00:00.000Z
0100BJDH4N,01000KJ828,2025-11-17T00:00:00.000Z
0100BJDH4N,01000KZTDQ,2025-11-17T00:00:00.000Z
0100BJDH4N,01000DCE0Q,2025-11-17T00:00:00.000Z
0100BJDY40,01000NWI43,2025-11-17T00:00:00.000Z
0100BJE30W,01000HRH2B,2025-11-17T00:00:00.000Z
0100BJE30W,0100AIKLJX,2025-11-17T00:00:00.000Z
0100BJEA9W,01000KZTDQ,2025-11-17T00:00:00.000Z
0100BJEA9W,01000N367E,2025-11-17T00:00:00.000Z
0100BJEA9W,01000EQM00,2025-11-17T00:00:00.000Z
0100BJEJ6I,01000N367E,2025-11-17T00:00:00.000Z
0100BJEPAJ,01000H5Z9Q,2025-11-17T00:00:00.000Z
0100BJEPAJ,01000F7XCY,2025-11-17T00:00:00.000Z
0100BJEPAJ,010095G2B1,2025-11-17T00:00:00.000Z
0100BJEPAJ,01000CBD19,2025-11-17T00:00:00.000Z
0100BJF17Q,01005ETF00,2025-11-17T00:00:00.000Z
0100BJF9C0,01000N3490,2025-11-17T00:00:00.000Z
0100BJF9C0,01000KLHIR,2025-11-17T00:00:00.000Z
0100BJF9C0,01000NZX3J,2025-11-17T00:00:00.000Z
0100BJFK9X,01000M1H3G,2025-11-17T00:00:00.000Z
0100BJFQDY,01000MMHB6,2025-11-17T00:00:00.000Z
0100BJG304,01000GE1AU,2025-11-17T00:00:00.000Z
0100BJG84R,010009FQ85,2025-11-17T00:00:00.000Z
0100BJGD1K,01000MR8LU,2025-11-17T00:00:00.000Z
0100BJGI86,01000KICDY,2025-11-17T00:00:00.000Z
0100BJGI86,01000MMB9Q,2025-11-17T00:00:00.000Z
0100BJGI86,01000FLS7T,2025-11-17T00:00:00.000Z
0100BJGR3S,01000M1H3G,2025-11-17T00:00:00.000Z
0100BJGYEN,01008STF01,2025-11-17T00:00:00.000Z
0100BJGYEN,01008STF01,2025-11-17T00:00:00.000Z
0100BJH51B,01000L076O,2025-11-17T00:00:00.000Z
0100BJH51B,01000D83C0,2025-11-17T00:00:00.000Z
0100BJH51B,01000MN74B,2025-11-17T00:00:00.000Z
0100BJH51B,01000KJ0V5,2025-11-17T00:00:00.000Z
0100BJH51B,01008MAD0O,2025-11-17T00:00:00.000Z
0100BJH51B,01000KHM3O,2025-11-17T00:00:00.000Z
0100BJH51B,01000NYFFY,2025-11-17T00:00:00.000Z
0100BJH51B,01000N2W4T,2025-11-17T00:00:00.000Z
0100BJH51B,01000NHKF1,2025-11-17T00:00:00.000Z
0100BJH51B,01000NY92H,2025-11-17T00:00:00.000Z
0100BJH51B,01002FKM06,2025-11-17T00:00:00.000Z
0100BJHU0X,01008K0MAV,2025-11-17T00:00:00.000Z
0100BJHU0X,01000KOS87,2025-11-17T00:00:00.000Z
0100BJHU0X,01000D9F0O,2025-11-17T00:00:00.000Z
0100BJI3B8,01000NXJ5W,2025-11-17T00:00:00.000Z
0100BJI3B8,01000N97CS,2025-11-17T00:00:00.000Z
0100BJIA0S,01000M1H3G,2025-11-17T00:00:00.000Z
0100BJIF0K,01000D9333,2025-11-17T00:00:00.000Z
0100BJIF0K,01000O0J39,2025-11-17T00:00:00.000Z
0100BJIF0K,01000KPW81,2025-11-17T00:00:00.000Z
0100BJIF0K,01000N2W4T,2025-11-17T00:00:00.000Z
0100BJIF0K,01000KIS1C,2025-11-17T00:00:00.000Z
0100BJIF0K,01008SUQ46,2025-11-17T00:00:00.000Z
0100BJIF0K,01000N2M1N,2025-11-17T00:00:00.000Z
0100BJIF0K,01000KJ0V5,2025-11-17T00:00:00.000Z
0100BJIF0K,01000NYFFY,2025-11-17T00:00:00.000Z
0100BJIF0K,01000KQ83N,2025-11-17T00:00:00.000Z
0100BJIF0K,01000NHKF1,2025-11-17T00:00:00.000Z
0100BJIF0K,01000NY92H,2025-11-17T00:00:00.000Z
0100BJIF0K,01000AT11Q,2025-11-17T00:00:00.000Z
0100BJIF0K,01000L9Q55,2025-11-17T00:00:00.000Z
0100BJIF0K,01000DCE0Q,2025-11-17T00:00:00.000Z
0100BJIF0K,01000N2O0Y,2025-11-17T00:00:00.000Z
0100BJIF0K,01000KYE8V,2025-11-17T00:00:00.000Z
0100BJIF0K,01000N2W4T,2025-11-17T00:00:00.000Z
0100BJIF0K,01000NUL0T,2025-11-17T00:00:00.000Z
0100BJIF0K,01000KHM3O,2025-11-17T00:00:00.000Z
0100BJIF0K,01008STF01,2025-11-17T00:00:00.000Z
0100BJIF0K,01000NP78Q,2025-11-17T00:00:00.000Z
0100BJIF0K,01000EQC88,2025-11-17T00:00:00.000Z
0100BJIF0K,01000NHKF1,2025-11-17T00:00:00.000Z
0100BJIF0K,01000N2M1N,2025-11-17T00:00:00.000Z
0100BJIF0K,01000LQY0G,2025-11-17T00:00:00.000Z
0100BJIF0K,01000AT11Q,2025-11-17T00:00:00.000Z
0100BJIF0K,01000KHM3O,2025-11-17T00:00:00.000Z
0100BJK6MO,01000NYN3V,2025-11-17T00:00:00.000Z
0100BJK6MO,01000KZTDQ,2025-11-17T00:00:00.000Z
0100BJKDA7,01005EAFA9,2025-11-17T00:00:00.000Z
0100BJKI73,01005NLCLJ,2025-11-17T00:00:00.000Z
0100BJKN6I,01005NOB2F,2025-11-17T00:00:00.000Z
0100BJKSDB,01000KEF01,2025-11-17T00:00:00.000Z
0100BJKSDB,01000L076O,2025-11-17T00:00:00.000Z
0100BJL10K,01005EULRD,2025-11-17T00:00:00.000Z
0100BJL10K,010095G2B1,2025-11-17T00:00:00.000Z
0100BJLACI,01000NP99X,2025-11-17T00:00:00.000Z
0100BJLACI,01000MM11A,2025-11-17T00:00:00.000Z
0100BJLACI,01005Y2L4D,2025-11-17T00:00:00.000Z
0100BJLK6U,01000O0J39,2025-11-17T00:00:00.000Z
0100BJLK6U,01000K5T2K,2025-11-17T00:00:00.000Z
0100BJLSL4,01000AOW0T,2025-11-17T00:00:00.000Z
0100BJLY00,01005ETF00,2025-11-17T00:00:00.000Z
0100BJM3D1,0100923R03,2025-11-17T00:00:00.000Z
0100BJM3D1,01000FLS7T,2025-11-17T00:00:00.000Z
0100BJMB07,01003NFSGN,2025-11-17T00:00:00.000Z
0100BJMG94,01000O6RAF,2025-11-17T00:00:00.000Z
0100BJMP5N,01000EQC88,2025-11-17T00:00:00.000Z
0100BJMP5N,01000CD79M,2025-11-17T00:00:00.000Z
0100BJMP5N,01000MNHKM,2025-11-17T00:00:00.000Z
0100BJMP5N,01000CD901,2025-11-17T00:00:00.000Z
0100BJMP5N,01000EQC88,2025-11-17T00:00:00.000Z
0100BJMP5N,0100923R03,2025-11-17T00:00:00.000Z
0100BJN4JI,01000EW300,2025-11-17T00:00:00.000Z
0100BJN4JI,0100657U1A,2025-11-17T00:00:00.000Z
0100BJN4JI,01008MK134,2025-11-17T00:00:00.000Z
0100BJND2O,01003M861A,2025-11-17T00:00:00.000Z
0100BJNKBL,0100657U1A,2025-11-17T00:00:00.000Z
0100BJNKBL,01005BW49V,2025-11-17T00:00:00.000Z
0100BJNR56,01000M2T07,2025-11-17T00:00:00.000Z
0100BJNW3Y,01000LQY0G,2025-11-17T00:00:00.000Z
0100BJO11C,01005NMT22,2025-11-17T00:00:00.000Z
0100BJO80N,01005NOB2F,2025-11-17T00:00:00.000Z
0100BJO80N,01005NOB2F,2025-11-17T00:00:00.000Z
0100BJO80N,01005NOB2F,2025-11-17T00:00:00.000Z
0100BJO80N,01000N367E,2025-11-17T00:00:00.000Z
0100BJOL0B,01005BW49V,2025-11-17T00:00:00.000Z
0100BJOL0B,01005NOB2F,2025-11-17T00:00:00.000Z
0100BJOS54,01000HLH0J,2025-11-17T00:00:00.000Z
0100BJOY01,0100B5RE0X,2025-11-17T00:00:00.000Z
0100BJOY01,01000NQ3JT,2025-11-17T00:00:00.000Z
0100BJOY01,01000JP050,2025-11-17T00:00:00.000Z
0100BJPA6B,01000DCE0Q,2025-11-17T00:00:00.000Z
0100BJPA6B,01000LAF1J,2025-11-17T00:00:00.000Z
0100BJPA6B,01000AI3AM,2025-11-17T00:00:00.000Z
0100BJPA6B,01000MP7EA,2025-11-17T00:00:00.000Z
0100BJPA6B,01000CD2N4,2025-11-17T00:00:00.000Z
0100BJPA6B,01000N2W4T,2025-11-17T00:00:00.000Z
0100BJPA6B,01000EWABR,2025-11-17T00:00:00.000Z
0100BJPA6B,01000N3490,2025-11-17T00:00:00.000Z
0100BJPA6B,01000CX98F,2025-11-17T00:00:00.000Z
0100BJPA6B,01000CX98F,2025-11-17T00:00:00.000Z
0100BJPA6B,01000BZ62E,2025-11-17T00:00:00.000Z
0100BJPA6B,01000AUBE8,2025-11-17T00:00:00.000Z
0100BJPA6B,01000L481N,2025-11-17T00:00:00.000Z
0100BJQ7FH,01000O0Y3L,2025-11-17T00:00:00.000Z
0100BJQ7FH,01000L5M0Y,2025-11-17T00:00:00.000Z
0100BJQ7FH,01000L4C8J,2025-11-17T00:00:00.000Z
0100BJQGDB,01000N244E,2025-11-17T00:00:00.000Z
0100BJQGDB,01000N3K7V,2025-11-17T00:00:00.000Z
0100BJQN61,01000LJBFU,2025-11-17T00:00:00.000Z
0100BJQT1L,010064H09F,2025-11-17T00:00:00.000Z
0100BJQT1L,010064H09F,2025-11-17T00:00:00.000Z
