idpessoa,cidade,uf,risk_score,confidence,abc,recommended_product,reason,pitch
010007IO3E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007IQ04,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007IR0G,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007IS4G,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007IU89,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007IW5C,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007IX0N,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007IY5P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007IZ5D,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007J08J,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007J1BY,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007J24X,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007J3LD,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007J44C,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007J700,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007J83T,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007J917,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JA2R,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JB25,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JCJP,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JD1N,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JEBH,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JFEG,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JGFG,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JH0Y,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JI2U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JJ3G,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JK1O,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JLFM,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JM13,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JN0U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JP5Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JQ00,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JR3H,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JSJ8,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JT22,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JU06,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JV1X,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007JX20,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007K02E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007K10U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007K23J,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007K36X,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007K40B,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007K51U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007K7AY,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007K889,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KA10,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KB1Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KCN6,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KD00,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KE8Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KHAZ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KI00,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KJPC,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KKEA,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KM0W,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KN4A,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KO12,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KQTC,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KR6A,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KS08,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KT3B,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KVBD,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KW01,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KX6O,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KY6U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007KZ03,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007L0K3,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007L29M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007L30P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007L6HW,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007L75R,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LA8H,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LC32,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LD8Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LFCD,"Sorocaba",SP,100.00,90.00,,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010007LG0Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LH0M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LI1G,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LJCK,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LK1O,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LP2G,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LRDA,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LS9R,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LT1B,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LUNG,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LV14,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LX0I,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LY8D,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007LZ0H,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007M07K,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007M10N,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007M30Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007M4HW,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007M63K,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007M79B,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007M83E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007M9AG,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MA2A,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MBBL,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MD2I,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MF37,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MGGC,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MHC8,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MI8P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MMJ3,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MNE8,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MPGU,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MQSW,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MSB1,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MT2D,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MUP7,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MV00,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MW0K,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MX00,"Sorocaba",SP,100.00,90.00,,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010007MY88,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007MZ1L,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007N10E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007N33V,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007N54T,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007N60N,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007N713,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007N883,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007N992,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NAR2,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NB4M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NCDQ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007ND0V,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NEA8,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NG1L,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NIC2,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NJ6T,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NL1G,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NNC9,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NO4J,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NP4Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NQ1E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NR02,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NS6L,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NT42,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NU7H,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NV6D,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NXN8,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NY08,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007NZG3,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007O05H,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007O22Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007O3AY,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007O7B0,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007O9A4,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007OAB3,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010007OB0N,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
